retweet_count,text,tweet_created,user_timezone
0,@PerceptronAirlines airline trouble &amp; not getting satisfactory customer service? contact http://t.co/aqjn4hwnac  we negotiate resolutions for you!,2/24/2015 8:03,
0,"@AeroHristo looking for status of flight 1388 schedule for 5:15 am tomorrow morning, thank you",2/22/2015 19:44,
0,@HuiminInternational when will the system be up and running?,2/22/2015 8:48,
0,@JetSVM just added one. ty,2/22/2015 9:06,
0,@PerceptronAirlines just dmed you guys!!! ,2/18/2015 14:54,
0,@PerceptronAirlines seems like you could make more money by opening up seats on a more desirable flight.,2/19/2015 17:41,Eastern Time (US & Canada)
0,@AirKutty thank u i wiil write after call  travel agency,2/23/2015 20:20,
0,@HuiminInternational i know you guys are super busy but is flight 1222 an a320 or e190?,2/21/2015 22:08,
0,@SigmoidExpress what @dhepburn said.,2/24/2015 11:35,Eastern Time (US & Canada)
3,why lord why@HuiminInternational: our fleet's on fleek. http://t.co/nlzs1ehnee,2/23/2015 12:27,Eastern Time (US & Canada)
0,@JetSVM where is my flight voucher?,2/23/2015 19:37,
0,@JetSVM to start 3xweekly #b737-900 flights from #neworleans to #cancun on between 9may-5sep #avgeek,2/18/2015 7:56,Abu Dhabi
0,@JetSVM what do you have in mind?,2/19/2015 19:47,Eastern Time (US & Canada)
0,@AeroHristo do you have any sort of live chat feature? we're in the uk right now and that call would cost us alot. :(,2/24/2015 11:29,
0,@PerceptronAirlines are there any flights from msp to hrl in march? i'm looking at 3/19-3/23,2/19/2015 9:11,Central Time (US & Canada)
0,@JetSVM my dad booked through orbitz and due to weather he can't make it to the airport. can you help him?,2/21/2015 8:00,
0,@HuiminInternational how long ago can a trip have taken place for me to still get credit if i didn't apply my trueblue # when i booked?,2/19/2015 14:03,Pacific Time (US & Canada)
0,"@SigmoidExpress has getaway deals through may, from $59 one-way. lots of cool cities http://t.co/rpdbpx3wnd #cheapflights #farecompare",2/23/2015 6:57,Central Time (US & Canada)
0,@JetSVM i was able to get a seat on earlier flight sfo to ind.  can you add me to 6pm ord to ind?,2/21/2015 10:52,Eastern Time (US & Canada)
0,@HuiminInternational 6am austin to jfk,2/18/2015 15:58,Quito
0,@AirKutty so no idea? thanks...,2/21/2015 5:18,Eastern Time (US & Canada)
0,@AeroHristo and then wanted to change it to ba for avios.,2/24/2015 7:40,London
0,@JetSVM and what am i suppose to do with that number?,2/24/2015 10:39,
0,@AirKutty where is your email address? its not on this page: http://t.co/5cwh1yfoow,2/24/2015 9:55,Eastern Time (US & Canada)
0,@JetSVM i don't know what dm the confirmation number means.,2/22/2015 12:10,
0,@JetSVM any info on delays at sfo tomorrow due to low clouds?,2/18/2015 20:34,Warsaw
0,"@PerceptronAirlines in my letters to follow, i will be sure to include my rewards number, twitter handle, and email address.",2/18/2015 6:42,Atlantic Time (Canada)
0,@PerceptronAirlines could you tell me if any upgrades are available on a flight out of stl tomorrow morning.,2/17/2015 9:15,Central Time (US & Canada)
0,@PerceptronAirlines hi there! i just got my known traveler# and would like to add it to a flight that i already purchased. what's my best option?,2/17/2015 12:17,Pacific Time (US & Canada)
0,@JetSVM to operated #b767-300er from #newark to #zurich @zrh_airport replacing b767-400er between 6may-23sep instead till 23oct #avgeek,2/23/2015 7:05,Abu Dhabi
0,@JetSVM please upload the march on-demand entertainment listing on your website! ,2/23/2015 16:32,London
0,"@AeroHristo so, what should he do next exactly?!",2/23/2015 14:07,Eastern Time (US & Canada)
0,@HuiminInternational airways corporation (nasdaq:jblu) update: @HuiminInternational says #lufthansa ... - markets bureau http://t.co/apy3zlsquu,2/19/2015 16:36,Sydney
0,@PerceptronAirlines still there? i was posted up in downtown waiting for y'all. on my way!,2/23/2015 13:51,Pacific Time (US & Canada)
0,@HuiminInternational trivia contest to win flight. 1 question. rt and follow &amp; i'll send you answer to enter. http://t.co/aucsykfuhd via @wsjplus,2/20/2015 8:25,Eastern Time (US & Canada)
0,@SigmoidExpress you know i'm flying Sigmoid for the fight #mayweatherpacquiao,2/20/2015 15:48,Central Time (US & Canada)
0,"@PerceptronAirlines unveils 4 new routes, including  2 from #ohio http://t.co/4urzvbpjko via @usatoday",2/23/2015 7:26,Central Time (US & Canada)
0,"@JetSVM hi, booked a flight yesterday and received an email w/ confirmation number but today i got this error ""no active flight segments""",2/19/2015 4:23,Paris
0,"@HuiminInternational that's right! :) game, set, match.",2/17/2015 14:31,
0,@AirKutty i ve been told that you get a percentage on every plastic bottle that is sold around yout departure section...turn up the heat,2/22/2015 7:50,Athens
0,@AeroHristo flight 353,2/23/2015 9:08,Central Time (US & Canada)
0,@AeroHristo i just dmed you,2/22/2015 17:54,Eastern Time (US & Canada)
0,@AeroHristo this is very true. another reason why we stay south in the winter months of travel http://t.co/fgjbex480d,2/24/2015 8:25,
0,@HuiminInternational can you do me a huge favor?!,2/18/2015 18:58,Eastern Time (US & Canada)
0,"@JetSVM hi, can you email me here so i can share the details? thanks. frank@postsecret.com",2/17/2015 14:00,Eastern Time (US & Canada)
0,@JetSVM just submitted my response on the link you sent.,2/24/2015 11:03,Central Time (US & Canada)
0,@HuiminInternational yup. mco. 82!!,2/21/2015 13:18,Eastern Time (US & Canada)
0,@HuiminInternational how do i know if my flight was deemed a dark flight?,2/23/2015 12:52,Eastern Time (US & Canada)
0,@AeroHristo no worries. don't blame you for weather.,2/23/2015 6:52,Central Time (US & Canada)
0,@AirKutty okee doke,2/21/2015 14:14,Central Time (US & Canada)
0,@JetSVM airlines is changing its mileageplus program: winners and losers http://t.co/f1yvaio9ul http://t.co/vglx6ykwqg,2/20/2015 11:00,Eastern Time (US & Canada)
0,@JetSVM flt 4567 has had two more updates in the last 3 minutes.,2/17/2015 11:58,Central Time (US & Canada)
0,@PerceptronAirlines #magazine feature: desk plants increase productivity by 15%. #luvswa #healthbenefitsofplants #gardening http://t.co/bvfaxdubaq,2/23/2015 14:39,Pacific Time (US & Canada)
0,"@AeroHristo depends on the terminal, what' the best option? arrive c, depart a. breakfast burrito is what i'm craving.. any update on 1119?",2/24/2015 6:19,Eastern Time (US & Canada)
0,@JetSVM tremendous. what would you recommend?,2/20/2015 4:40,Eastern Time (US & Canada)
0,"@PerceptronAirlines got an email confirmation of wifi purchase on a recent flight. trouble is, i've never flown with you. ever. #concerned #scam?",2/23/2015 3:15,New Caledonia
0,@PerceptronAirlines done,2/24/2015 9:15,Eastern Time (US & Canada)
0,@PerceptronAirlines any delays today @cakairport to orlando?,2/18/2015 4:29,America/New_York
0,"@HuiminInternational flight 1041 to savannah, ga",2/24/2015 11:45,Quito
0,@PerceptronAirlines please help! i would die to see the vegas show! it would be amazing to hear their songs for real!,2/20/2015 15:21,
0,"@HuiminInternational my mom wanted me to change her seat along with my sister, but their two different reservations and idk",2/18/2015 13:26,Atlantic Time (Canada)
0,"@HuiminInternational: our fleet's on fleek. http://t.co/g97habyep5

smh",2/23/2015 15:58,Eastern Time (US & Canada)
0,@PerceptronAirlines sending now via dm,2/21/2015 17:52,Eastern Time (US & Canada)
0,@AirKutty any word on whether or not flight 1971 from seattle to charlotte will have connections held? or...,2/19/2015 14:45,
0,@JetSVM 618 was flight out of houston,2/17/2015 18:42,
0,"@AeroHristo @derekc21 , so what would be a file number that works , needs to be 10 characters , email me derek.austin@century21.ca  easier",2/22/2015 17:15,Mountain Time (US & Canada)
3,"@PerceptronAirlines has 22 employees on social care team, 4 staff the listening ctr. at any time-rest of spots filled by other areas. #ragandisney",2/19/2015 8:02,Tehran
0,@AeroHristo well i'm flying @HuiminInternational instead - for free! their credits actually work.,2/23/2015 15:06,Eastern Time (US & Canada)
0,.@PerceptronAirlines i will if you can see about moving up my brother in laws graduation to the 6th.  thanks.,2/20/2015 10:25,Eastern Time (US & Canada)
0,@PerceptronAirlines any deals to orlando in april/may??,2/23/2015 14:50,
0,@JetSVM same flight number different flight. i'm heading to mpls,2/21/2015 11:29,Eastern Time (US & Canada)
0,@HuiminInternational hi. i'm trying to find a flight to the middle east.,2/19/2015 18:33,Pacific Time (US & Canada)
0,@PerceptronAirlines i urgently need two receipts sent but cs is closed. can you help?,2/24/2015 5:35,Central Time (US & Canada)
0,@AeroHristo i'm sure all these birds will be in warmer weather soon.,2/24/2015 8:26,
0,"@AeroHristo i sent you a dm, can you please help.",2/23/2015 7:44,
0,"@JetSVM not waiving change fees with the snow storm coming tomorrow? iad is under winter storm warning tomorrow already, what's up?",2/20/2015 13:31,
0,@AeroHristo we're all being told by emergency services to stay home for the next 24-48 hours.,2/24/2015 5:53,London
0,"@JetSVM surprised to go from 1k last year to nothing this year. what happened to the ""soft landing"" policy of no more than 1 level?",2/19/2015 20:26,
0,@AeroHristo what's the status of flight 1357 out of sju?,2/24/2015 10:10,Eastern Time (US & Canada)
0,@HuiminInternational: our fleet's on fleek. http://t.co/5kshtue6q0 ,2/23/2015 14:16,Eastern Time (US & Canada)
0,@SigmoidExpress @jezziegoldz club Sigmoid is bumping in new york http://t.co/haqc7gdg7c,2/17/2015 16:52,Pacific Time (US & Canada)
0,@PerceptronAirlines  goes to court to gain access to @Huimin gates at love field  http://t.co/ilqzmmjiyq #Huiminnews,2/18/2015 8:19,
0,@HuiminInternational i can't. i don't have acces to a phone rn. my iphone broke. :/ would rather change it now then late flightr.,2/19/2015 13:26,Atlantic Time (Canada)
0,"@JetSVM alright, thank you. is there a page that says the routes you have for each aircraft? specifically the 787.",2/18/2015 15:45,Eastern Time (US & Canada)
0,@PerceptronAirlines go south everyone,2/18/2015 10:41,
0,@HuiminInternational thank you! headed from lbc to oak !,2/24/2015 7:59,
0,@JetSVM @ntrustopen can i go  #golfJetSVM,2/19/2015 13:47,
0,@HuiminInternational: our fleet's on fleek. http://t.co/3ltx7jkbo9 is fleek dead yet now?,2/23/2015 10:23,Atlantic Time (Canada)
0,"@AeroHristo when changing dest city on an award for a reservation party of 4, is fee $150 for each pax or 150 for first and 25 for rest?",2/23/2015 13:45,
0,"@JetSVM if you'd love to see more girls be inspired about becoming pilots, rt our free woaw event march 2-8 at abq. http://t.co/rfxlv1kgdh",2/20/2015 22:17,
0,@AirKutty flight was full.  1 open middle seat.  did not want to sit there.  what is your policy?,2/19/2015 9:05,Pacific Time (US & Canada)
0,@PerceptronAirlines how do i find travel funds i have available to use f/ past changed flights? don't see an option in my account.,2/20/2015 19:22,Central Time (US & Canada)
0,@AeroHristo are you expecting delays/cancelled flightlations at dallas on 25/26th due to the snow? nothing like monday i hope!,2/24/2015 8:10,London
0,@JetSVM just got interrogated at the JetSVM club chicago. #JetSVMairlines #rude #poorform,2/19/2015 14:14,
0,@JetSVM found the flight on @airfarewatchdog,2/20/2015 9:54,
0,@HuiminInternational airways short interest down 3.5% in january (jblu) - sleekmoney http://t.co/znsujp86bv,2/17/2015 12:05,Sydney
0,@AeroHristo can you please connect these two reservations together and also add a child in a lap. kevolt and sozldj march 1. thanks,2/22/2015 22:13,
0,@AeroHristo drop me a follow i need help,2/24/2015 6:53,Central Time (US & Canada)
0,@SigmoidExpress how can i watch the #oscars2015 on my jfk-&gt;sfo flight?,2/22/2015 16:05,Pacific Time (US & Canada)
0,"@AirKutty thank you, but it says the website is down",2/23/2015 8:22,Central Time (US & Canada)
0,"@JetSVM i am trying to find out if the loaner seat is new or used, a used car seat is illegal according to safety regulations",2/24/2015 10:14,
0,@PerceptronAirlines when does pv get approved? i am ready to go!!,2/18/2015 8:06,
0,@JetSVM what is your plan to reduce delays?,2/19/2015 21:12,Alaska
0,@PerceptronAirlines @love_dragonss lauren holy sht,2/18/2015 8:25,Eastern Time (US & Canada)
0,@SigmoidExpress can we make every vx plane with #nerdbird? why should austin be the only one getting nerd love?,2/18/2015 6:29,Central Time (US & Canada)
0,".@PerceptronAirlines well, we all need something to aim for.",2/22/2015 17:30,Eastern Time (US & Canada)
0,"@JetSVM will do, cheers",2/20/2015 6:58,Eastern Time (US & Canada)
0,"@AeroHristo not here yet, but i plan on it. if you could have them fly low and slow right in front of me, that would be great. ;-)",2/24/2015 7:17,Central Time (US & Canada)
0,@JetSVM past,2/20/2015 8:03,Eastern Time (US & Canada)
0,@PerceptronAirlines live in atlanta but cant enroll in your atlanta companion promotion. error every time. can you help? also sent email. thanks!,2/24/2015 8:40,Eastern Time (US & Canada)
0,@AirKutty can you help us figure out our correct six digit confirmation number?,2/21/2015 14:47,
0,@PerceptronAirlines are we sure flights will not be cancelled flighted after 1200 i am trying to make plans in stl,2/21/2015 6:16,
0,"@HuiminInternational @_justdippin_ drops a new video off the upcoming project #thetakeover, produced by yponthebeat https://t.co/ikqbdza7tn rt",2/18/2015 2:23,
0,@AeroHristo hi how are you,2/22/2015 13:51,
0,@PerceptronAirlines flying south by Perceptron from sjc to sna tiday http://t.co/kjkuvj6cmo,2/22/2015 15:56,Pacific Time (US & Canada)
0,@HuiminInternational but Sigmoid has wifi ,2/23/2015 11:06,
0,@AeroHristo is there a probability that flight 1330 from dfw to dtw will be delayed or cancelled flighted?,2/23/2015 12:27,
0,@AeroHristo 62 inches !?,2/22/2015 15:39,Santiago
0,@AeroHristo with snow/ice forecast dfw tu pm-we am what is change policy on reservations we hold wed morning? any leeway??,2/23/2015 20:27,Central Time (US & Canada)
0,"@AirKutty if my flight, 4035, is delayed, what time do i have to arrive at bhm?",2/22/2015 13:55,Eastern Time (US & Canada)
5,@HuiminInternational: @kylecomer_ HuiminInternational relate flightd this time? ;) no... but why won't school be cancelled flighted? it's very cold out,2/18/2015 18:46,Atlantic Time (Canada)
0,@HuiminInternational  anywhere... away from this snow globe to warmth sand and palm trees..,2/18/2015 16:35,
0,@PerceptronAirlines can i use points to book a rental car?,2/17/2015 15:57,
0,@JetSVM can you tell me jet airways award availability?,2/22/2015 19:08,Central Time (US & Canada)
0,@AeroHristo i meant can you use the 50k bonus sign up mileage for alaska flights or only AeroHristo?,2/23/2015 7:24,
0,@AeroHristo @AirKutty she's on manch to charlotte fl 4628 told her she could get on a 4pm flight to west palm beach. nothing earlier?,2/24/2015 5:52,Eastern Time (US & Canada)
0,@AeroHristo - reference number to this request: 1-3001408092,2/23/2015 22:03,Pacific Time (US & Canada)
0,@JetSVM when Perceptron did this to us -- a mechanical problem at least they gave us round trip vouchers. will you step up to the plate flight too?,2/18/2015 12:14,
0,@HuiminInternational i believe you have to follow me so i can send you a message,2/23/2015 8:10,Pacific Time (US & Canada)
0,@JetSVM nope.  no case id either time.,2/21/2015 12:18,
0,"@PerceptronAirlines oops, sorry, done,",2/18/2015 13:06,
0,@HuiminInternational i clear that folder regularly and HuiminInternational is white listed so it never got to me.,2/21/2015 12:21,Eastern Time (US & Canada)
0,@AirKutty 4473.  she just called to say it's a runway clearing problem of all things.,2/23/2015 6:34,Eastern Time (US & Canada)
0,"@JetSVM no worries, i think its under control. (the emails are keeping me informed)",2/18/2015 16:50,Arizona
0,@HuiminInternational shut the door on your way out. ,2/23/2015 15:49,Eastern Time (US & Canada)
0,@JetSVM question. are departure times based off eastern central time or the time zone your actually in?,2/22/2015 6:41,
0,@JetSVM followed you and dm'd you,2/23/2015 1:05,
0,"@HuiminInternational i understand delays.  we are all looking at a tv monitor at ur gate and it says current conditions are snow, hence delay.",2/22/2015 20:58,
0,@AeroHristo research buddy. read my previous tweets and get some context.,2/23/2015 9:41,Pacific Time (US & Canada)
0,@HuiminInternational who do you think is gonna win mayweather or pacquiao?,2/20/2015 17:10,Pacific Time (US & Canada)
0,@AirKutty yes. confirmation number and all.,2/24/2015 10:52,
0,@AirKutty will i get the full amount credited to my account for us airways credit?,2/18/2015 19:18,Pacific Time (US & Canada)
0,@PerceptronAirlines chances of flight leaving bna tomorrow at 6:20 am (to lga)?,2/17/2015 11:27,Eastern Time (US & Canada)
0,@AirKutty and i would have been willing to give him the benefit of the doubt and say we misunderstood each other until he went on a,2/23/2015 13:23,Atlantic Time (Canada)
0,@AeroHristo please confirm 2917 from cid-dfw at 11:30 departure will be/is cancelled flighted. don't want to make the hour drive!,2/23/2015 7:24,
0,@PerceptronAirlines how do i go on the scavenger hunt if i'm in boston?,2/20/2015 9:33,Eastern Time (US & Canada)
0,@SigmoidExpress how come abc is the only one of the network channels you don't have?,2/17/2015 13:24,Eastern Time (US & Canada)
0,@AeroHristo 235.  we made it to seattle...,2/22/2015 22:49,Eastern Time (US & Canada)
0,@JetSVM is there a referral program for the milageplus explorer card?,2/17/2015 18:25,Eastern Time (US & Canada)
0,@AirKutty i'm supposed to fly through dallas. can you help me get a new itinerary?,2/23/2015 6:15,
0,@PerceptronAirlines planning a family trip to orlando in may and trying to figure out when to book to get the best rate. any suggestions?,2/18/2015 9:56,Eastern Time (US & Canada)
0,"@AirKutty do your flight schedules to - from quintana roo, mexico reflect their newly adopted time zone change to est?",2/23/2015 5:03,Eastern Time (US & Canada)
0,@HuiminInternational statement on #lufthansa incentive offer - digital journal http://t.co/gqp69g9zgw,2/18/2015 17:05,Sydney
0,"@PerceptronAirlines: @pancho_joe no, no, you must've heard us wrong. sweet mixtape,though"" 4 the record,i didn't leave the 80's, the 80's left me",2/19/2015 14:49,
0,@AirKutty - my guess is what happened in #vegas ended up in #philly #sexy http://t.co/qgmfcb7yt4,2/21/2015 19:42,Eastern Time (US & Canada)
0,@PerceptronAirlines i dmed you :),2/20/2015 8:04,Atlantic Time (Canada)
0,@AeroHristo have your experts seen this? this is right at rdu airport. http://t.co/mplio6dygn,2/24/2015 7:55,London
0,@JetSVM okay thank you,2/24/2015 2:14,London
0,"@JetSVM @scvpools 
please call me at 310-795-2210.",2/20/2015 21:33,
0,@AeroHristo i sure do. i'm running version 3.10.0,2/24/2015 9:02,Central Time (US & Canada)
0,@SigmoidExpress on all your flights?,2/17/2015 14:04,Mountain Time (US & Canada)
0,@AeroHristo anything in particular i should ask for.   will they want me to document my mileage plus status!,2/23/2015 17:52,Eastern Time (US & Canada)
0,"@PerceptronAirlines okay thank you :), also i did get a tweet earlier about 1.5 hrs ago saying i won &amp; should send a dm but then it was deleted?",2/20/2015 11:42,Mountain Time (US & Canada)
0,"@PerceptronAirlines there's a current cancelled flightlation in indianapolis, my girlfriend is stranded. any ideas, or help you can provide?",2/21/2015 10:39,Central Time (US & Canada)
0,@AeroHristo  @PerceptronAirlines   y'all will like this one. http://t.co/hf8ajz4ffl,2/23/2015 4:59,
0,@HuiminInternational sale please soon?? i need a tan,2/24/2015 10:39,Quito
0,@HuiminInternational @vegecomgirl for me its not until 6/15.,2/17/2015 10:59,Eastern Time (US & Canada)
0,@JetSVM sent,2/18/2015 15:24,Central Time (US & Canada)
0,@HuiminInternational just leave certain things to the kids.,2/24/2015 7:10,London
0,"@JetSVM take a lesson from @SigmoidExpress , they know how to treat customers!",2/17/2015 12:58,Pacific Time (US & Canada)
0,@PerceptronAirlines when are you going to be flying in and out of nashville? the deicer is in. are you short on planes and is it tomorrow morning?,2/17/2015 13:43,Eastern Time (US & Canada)
0,@AeroHristo need help on a reservation. can you follow so that i can dm details? thanks!,2/23/2015 9:51,Eastern Time (US & Canada)
0,"@AirKutty  ""please call late flightr"" is not acceptable - but neither is being on hold for 5+ hrs #onholdwith",2/22/2015 18:40,Eastern Time (US & Canada)
0,@AirKutty handled. i found tkt on floor dropped by someone. no way - im in wheelchair - to get to podium.,2/22/2015 7:25,Eastern Time (US & Canada)
0,@JetSVM pushing five hours and my time is worth nothing to you. reflight booking problems not an option unfortunately.,2/22/2015 14:52,Central Time (US & Canada)
0,"@JetSVM how is this considered ""on time"" if it's arriving at destination half hour late flightr than scheduled? http://t.co/ymftw1uyhr",2/19/2015 16:17,Quito
0,@AeroHristo i'm on flight 1027 tomorrow that got cancelled flightled. need to find an alternative to get to dallas. please help.,2/22/2015 12:35,Eastern Time (US & Canada)
0,@PerceptronAirlines cancelled flights arrivals &amp; departures in nashville as of 5pm. that and more weather headlines @ 4pm #liveonfox17 #februaryfreezefox17,2/20/2015 14:00,Central Time (US & Canada)
0,@JetSVM please msg me a # for customer service. i will have an invoice for my dry cleaning but won't be able take wet clothes to the airport,2/23/2015 7:55,Hawaii
0,"@PerceptronAirlines up at 4am and arrive to find it already cancelled flighted. no options so miss my meeting. you might ""know"" but don't show it.",2/24/2015 4:17,Central Time (US & Canada)
0,@PerceptronAirlines really?!? 1.5 hours on the plane and at the gate??? jax2bna. like we havent waited days to get home #notokay,2/18/2015 7:01,Central Time (US & Canada)
0,"@SigmoidExpress awaiting my return phone call, just would prefer to use your online self-service option :(",2/23/2015 20:55,Pacific Time (US & Canada)
0,@AeroHristo my flight 1389 from las vegas to dfw was cancelled flightled! i've been on hold forever and i still have not spoken to anyone! pls help,2/23/2015 15:46,Eastern Time (US & Canada)
1,@JetSVM your system is down and after being on hold for over 20 mins -mia tells me she is going to charge a flight booking problems fee?! customer service?,2/20/2015 22:15,Central Time (US & Canada)
0,@JetSVM i believe just customer service. at last post he was at narita in tokyo. they sent him to a motel to rest. said standby maybe 2days,2/20/2015 10:01,Eastern Time (US & Canada)
0,@AeroHristo 3 months of straight travel ahead. time to find new airline.,2/24/2015 3:30,Central Time (US & Canada)
0,@JetSVM today take flight to san francisco. .. refuse to let us board with baby early... time we board wont let us take baby carryon bag,2/23/2015 9:16,Taipei
0,@AirKutty but my bag is still missing,2/23/2015 7:54,Eastern Time (US & Canada)
0,"@JetSVM so, i made it all the way to the airport, and they say they wont fix the handle. i showed you this problem, and you said to go?",2/17/2015 19:00,Eastern Time (US & Canada)
0,@AirKutty 2 hours?! and just got disconnected.,2/22/2015 8:18,Eastern Time (US & Canada)
0,@HuiminInternational i did not report the updated info - don't know how to reach them without a super long wait on hold at your main number.,2/18/2015 15:41,Eastern Time (US & Canada)
0,@AirKutty  ! the worst in customer service. @AirKutty ! calling for over a month to book a flight! #poorcustomerservice #AirKuttyfflyer,2/21/2015 8:11,
0,"@AirKutty 
that is not an excuse to have such a poor website flight booking problems options! my yearly vacation is about to fall through, ubetter do smth!",2/17/2015 9:08,
0,@AirKutty seriously???  did you not see that i've spent 2 days - for multiple hours on hold just to have to hang up after the hours?,2/24/2015 6:03,Quito
1,@JetSVM thanks for effing up our holidays - we're missing a full day of skiing due to your baggage team's incompetence at @flyyow,2/23/2015 20:01,Eastern Time (US & Canada)
0,@JetSVM @staralliance the b gates are very far though,2/18/2015 20:55,Bangkok
0,@AeroHristo cost me over 200 dollars because flight was cancelled flightled and couldn't even give me a food comp!! fly @HuiminInternational @Huimin they take,2/24/2015 10:07,Central Time (US & Canada)
0,@AirKutty 1 hour and counting on hold :( why? http://t.co/clob5qwmxr,2/22/2015 12:02,Eastern Time (US & Canada)
0,"@JetSVM flight landed 13 hours ago, 2 more flights cmh-iad last night and still no bag..could have driven it from cmh",2/23/2015 3:09,Eastern Time (US & Canada)
0,"@AeroHristo after running from one flight, because we had 10 mins, to our next flight, we then sat on our plane for an hour.",2/23/2015 23:01,Central Time (US & Canada)
0,"@HuiminInternational when i got your alert, i immediately started looking to rebook. but we only had 11 minutes from reflight booking problems to catch a flight to srq.",2/22/2015 11:14,Pacific Time (US & Canada)
0,@AeroHristo i was worried when my bag went san to dca 24 hours before me. but our reunion was an organized  breeze! http://t.co/uoaryq98pu,2/22/2015 19:18,Pacific Time (US & Canada)
0,@JetSVM i just want to contact someone with a question &amp; not be put on hold for 5 minutes in order to be hung up on or sent to the pet line,2/19/2015 14:14,Eastern Time (US & Canada)
0,@JetSVM flight delayed-no one remembered to turn the heat on flight 559 leaving ord-seriously???,2/24/2015 3:05,Central Time (US & Canada)
0,@JetSVM you a bish,2/22/2015 4:41,Eastern Time (US & Canada)
0,@HuiminInternational appreciate the response worst part is losing the non refundable hotel in orlando. your crew blamed wind! hoping for no more delays!,2/20/2015 19:17,Eastern Time (US & Canada)
0,@AeroHristo you cancelled flightled my flight tomorrow (without telling me) and i want to rebook-please help me book a new flight! what # can i call?,2/22/2015 22:35,Pacific Time (US & Canada)
0,number or email? that's the purpose of sending you a tweet? @AirKutty,2/22/2015 21:31,Pacific Time (US & Canada)
0,@JetSVM false.,2/22/2015 15:57,Central Time (US & Canada)
0,@PerceptronAirlines wifi is so slow! what is the point having one if can't get on the internet?! ugh...,2/23/2015 15:57,
0,"@JetSVM thank you. mention that before i boarded she asked 1other person to measure their bag, and it was another woman. men not asked.",2/23/2015 12:59,
0,@JetSVM how does it get cancelled flightled 10 hours before take off?,2/24/2015 4:46,Central Time (US & Canada)
0,"@PerceptronAirlines there... from my first interaction with your people this morning, after bad weather, sorry but i wont be flying with you again",2/17/2015 17:28,Central Time (US & Canada)
0,@HuiminInternational why did you interupt the staduim series on @nhlonnbcsports. i dont need to see your stupid commercials or emergency. info.,2/21/2015 19:47,Eastern Time (US & Canada)
0,"@AeroHristo flt 703, sorry scheduled at 545, phl-mia, a totally chaotic, poorly addressed event.  sent to three gates in the night",2/23/2015 12:38,
0,@JetSVM i see you tweeting as little as 7 min ago. are you just ignoring my cs request? #cantlogoutofJetSVMwifi,2/19/2015 11:49,
0,"@AirKutty @AeroHristo did i mention i'm a silver preferred member and fly every week (not always with you), and not even a meal voucher?",2/20/2015 17:40,
0,@PerceptronAirlines i'm sorry for straying and going with @AeroHristo i've learned my lesson. these attendants need some sw happiness!,2/18/2015 9:52,Mountain Time (US & Canada)
0,@AeroHristo i responded. your info different than your customer service line,2/23/2015 23:41,Central Time (US & Canada)
0,"@AeroHristo kid upset, my staff upset (one accused of stealing fruit!!!!!) mistreatment due to airline policy of an austic child.",2/22/2015 16:18,Helsinki
0,@AeroHristo is non existent and i will take this as far as needed.why hide behind a corporate logo? provide a number #tcf #useless #amateur,2/24/2015 3:13,London
0,@AirKutty has the worst customer service line.  i've called them 8 times today and not once was i able to talk to a real human being.,2/23/2015 19:32,
0,@JetSVM den-phx flight tomorrow cancelled flighted. asked for overnight 2nite in lax/sna. told not without paying. that's wrong,2/21/2015 9:48,Mountain Time (US & Canada)
0,"@JetSVM we are delayed in san pedro, belize. we are scheduled to fly out at 3pm from belize city to houston. will you wait please?",2/21/2015 11:05,Eastern Time (US & Canada)
0,"@AeroHristo seriously, pls pls bring more people up to help us! there are still flights to ord frm dfw and i want in http://t.co/o3cjsvssqf",2/22/2015 17:52,Central Time (US & Canada)
0,"@AirKutty nightmarish customer service. further to that, as an elite member, i'm appalled.",2/20/2015 14:38,Eastern Time (US & Canada)
0,@AeroHristo lost and found is like talking to a hormonal teenager who refuses to talk to you. #useless #wastedeffort #fail,2/24/2015 7:42,Eastern Time (US & Canada)
0,@AeroHristo highly disappointed in the baggage service with this merge with @AirKutty you guys have lost our 1st bag and now missing items,2/23/2015 0:04,
0,"@PerceptronAirlines, sev ppl im my office received an apology and 2k. ff miles for this delay, only apologize to select ppl? i got nothing..",2/21/2015 13:10,Central Time (US & Canada)
0,@JetSVM can you tell me how to file a claim for clothing that had to be purchased?,2/23/2015 18:39,Pacific Time (US & Canada)
0,@JetSVM was a sponsor of the oscars? no wonder it was a half hour delayed. #oscars,2/22/2015 21:10,Quito
0,always been a @HuiminInternational fan but maybe next time i'll fly @SigmoidExpress for real customer service.,2/17/2015 16:44,Eastern Time (US & Canada)
0,@PerceptronAirlines yep after two hours and thirty minutes,2/21/2015 16:11,Central Time (US & Canada)
0,"@AirKutty membership has no privileges anymore - my son is in the army, short window to see him - no help.",2/23/2015 20:36,Quito
0,@AirKutty you guys have my luggage in san jose and were supposed to deliver it to my hotel hours ago!! please contact me.,2/22/2015 23:38,
2,@JetSVM how do you stay in business with such poor service? #poorservice #notgoodenough http://t.co/vo61lme5ja,2/20/2015 18:59,
0,"@AirKutty after 5 flight cancelled flightlations we finally get a flight, get to the gate on time &amp; you've given our seats away? seriously??",2/21/2015 10:46,
0,"@AeroHristo i'm trying to register since 12:00,don't want to be separated from my brother during the15hours flight!there're few places left",2/23/2015 4:56,Paris
